product_category_name,product_weight_g,product_length_cm,product_height_cm,product_width_cm
esporte_lazer,850,16,10,11
ferramentas_jardim,11100,71,16,56
utilidades_domesticas,1250,32,18,24
moveis_decoracao,2050,30,35,30
livros_tecnicos,900,23,3,16
perfumaria,625,27,11,15
pet_shop,400,30,21,26
ferramentas_jardim,1650,25,4,25
informatica_acessorios,740,20,16,12
esporte_lazer,232,18,13,14
beleza_saude,450,20,6,13
eletronicos,400,25,12,32
moveis_decoracao,400,20,6,20
papelaria,7050,60,20,29
cama_mesa_banho,800,78,3,52
moveis_decoracao,1650,40,20,20
telefonia,800,20,20,20
relogios_presentes,483,16,11,16
informatica_acessorios,975,36,15,15
informatica_acessorios,5800,52,17,23
beleza_saude,750,22,12,22
ferramentas_jardim,550,17,17,17
moveis_colchao_e_estofado,30000,60,73,60
utilidades_domesticas,390,23,14,17
bebes,6400,47,24,33
moveis_cozinha_area_de_servico_jantar_e_jardim,23900,100,20,60
instrumentos_musicais,617,31,9,31
malas_acessorios,850,23,19,20
bebes,1225,22,31,30
moveis_decoracao,10250,36,47,36
bebes,450,43,6,30
livros_tecnicos,1000,16,2,11
brinquedos,250,40,10,25
cool_stuff,1900,42,25,15
utilidades_domesticas,1050,20,15,20
utilidades_domesticas,10950,67,20,49
automotivo,367,17,12,12
informatica_acessorios,100,18,8,18
informatica_acessorios,1550,30,22,26
automotivo,620,17,12,15
moveis_decoracao,5975,51,8,51
cama_mesa_banho,2150,26,26,23
utilidades_domesticas,300,20,25,20
brinquedos,700,43,7,30
relogios_presentes,800,25,14,16
relogios_presentes,214,17,11,13
utilidades_domesticas,1550,30,15,30
informatica_acessorios,950,35,18,12
brinquedos,3500,62,11,22
malas_acessorios,483,24,25,29
brinquedos,150,16,18,18
informatica_acessorios,1125,21,20,29
automotivo,5450,45,20,45
beleza_saude,1300,20,30,20
telefonia,317,21,14,16
esporte_lazer,600,20,7,14
informatica_acessorios,533,22,11,20
telefonia,125,16,10,13
moveis_decoracao,1400,32,6,28
automotivo,120,17,11,14
consoles_games,100,16,16,20
moveis_decoracao,2300,40,7,30
cama_mesa_banho,4250,40,15,23
informatica_acessorios,250,18,18,16
esporte_lazer,7050,20,105,20
climatizacao,5150,36,47,46
ferramentas_jardim,1100,20,20,20
ferramentas_jardim,6700,35,12,22
eletronicos,1617,26,8,22
informatica_acessorios,810,34,16,16
instrumentos_musicais,1100,90,20,40
bebidas,5900,55,28,28
fashion_bolsas_e_acessorios,400,16,11,11
automotivo,10600,78,4,47
beleza_saude,1550,27,9,18
utilidades_domesticas,4550,30,15,46
ferramentas_jardim,300,23,22,17
bebes,450,20,15,15
bebidas,850,16,13,15
industria_comercio_e_negocios,1250,39,15,23
utilidades_domesticas,250,45,15,20
brinquedos,1700,28,50,24
automotivo,372,24,15,18
esporte_lazer,250,30,10,30
ferramentas_jardim,1650,34,12,30
cama_mesa_banho,400,25,3,21
ferramentas_jardim,850,24,12,14
cama_mesa_banho,950,40,4,30
esporte_lazer,1600,19,11,11
esporte_lazer,750,59,14,12
casa_construcao,1250,23,30,15
moveis_escritorio,11000,58,28,58
relogios_presentes,250,105,13,13
informatica_acessorios,1649,23,12,21
esporte_lazer,500,30,15,15
automotivo,633,20,13,16
eletroportateis,4000,40,20,25
portateis_casa_forno_e_cafe,700,30,15,15
papelaria,450,20,8,14
ferramentas_jardim,250,17,5,12
cool_stuff,1632,30,20,19
informatica_acessorios,1850,16,9,36
beleza_saude,460,36,10,16
moveis_sala,5500,60,10,40
cama_mesa_banho,5326,71,16,50
cama_mesa_banho,650,75,2,65
papelaria,125,22,9,15
beleza_saude,250,19,18,18
audio,300,16,4,12
eletrodomesticos,275,23,11,16
moveis_escritorio,11600,57,56,22
pet_shop,3550,48,12,24
papelaria,8150,35,60,40
papelaria,650,35,15,28
utilidades_domesticas,7300,51,24,28
eletronicos,5700,20,15,13
automotivo,1100,24,18,18
pet_shop,6500,59,10,35
cama_mesa_banho,2600,41,8,36
moveis_decoracao,23900,66,42,66
telefonia,125,18,3,12
brinquedos,200,30,7,20
brinquedos,925,40,21,29
utilidades_domesticas,22050,70,35,51
cool_stuff,275,18,9,18
bebidas,150,20,20,20
cama_mesa_banho,133,22,5,17
construcao_ferramentas_construcao,667,20,8,21
esporte_lazer,350,21,6,17
agro_industria_e_comercio,8650,39,45,23
artes,350,16,11,12
ferramentas_jardim,1130,38,26,20
cool_stuff,3250,35,23,21
consoles_games,500,20,20,20
cama_mesa_banho,9750,35,12,30
casa_construcao,300,23,9,11
moveis_decoracao,600,17,20,38
instrumentos_musicais,5750,30,15,100
beleza_saude,650,19,12,13
moveis_decoracao,750,60,11,20
moveis_decoracao,3100,20,20,20
esporte_lazer,3717,40,40,45
informatica_acessorios,1083,35,22,14
perfumaria,425,17,13,14
cama_mesa_banho,5100,45,45,15
automotivo,5850,47,19,23
esporte_lazer,1050,16,50,11
cama_mesa_banho,1200,42,6,32
informatica_acessorios,350,19,19,13
esporte_lazer,832,21,19,19
ferramentas_jardim,200,17,25,16
moveis_quarto,10350,41,47,31
informatica_acessorios,800,16,12,37
eletrodomesticos_2,6025,32,35,35
informatica_acessorios,350,30,5,24
esporte_lazer,15200,52,40,42
relogios_presentes,308,16,11,12
eletrodomesticos_2,700,28,28,28
moveis_escritorio,13950,58,20,58
relogios_presentes,600,25,25,25
moveis_colchao_e_estofado,1700,70,10,100
utilidades_domesticas,1275,29,21,29
utilidades_domesticas,900,35,15,24
perfumaria,350,20,10,20
pet_shop,250,16,6,11
construcao_ferramentas_jardim,900,26,9,24
esporte_lazer,300,29,10,12
esporte_lazer,213,19,20,19
casa_construcao,1600,30,20,30
ferramentas_jardim,3550,100,20,30
brinquedos,3075,44,45,23
brinquedos,1575,19,51,20
esporte_lazer,1150,27,12,17
brinquedos,1284,43,17,24
pet_shop,100,16,16,11
esporte_lazer,7400,100,10,16
esporte_lazer,300,25,16,16
brinquedos,2600,35,25,35
automotivo,3550,35,20,20
perfumaria,388,20,14,17
instrumentos_musicais,1250,26,6,26
cama_mesa_banho,300,20,5,20
informatica_acessorios,1088,33,20,15
eletronicos,1250,22,5,22
brinquedos,650,37,5,23
musica,200,16,9,11
beleza_saude,375,16,13,15
cama_mesa_banho,850,24,13,18
utilidades_domesticas,50,16,16,16
automotivo,320,21,7,14
informatica_acessorios,1000,34,15,15
cool_stuff,200,16,17,11
bebes,950,99,5,47
papelaria,900,20,35,45
telefonia,200,16,4,11
telefonia,350,16,2,11
consoles_games,150,17,11,13
esporte_lazer,2300,52,8,20
pet_shop,100,20,20,20
brinquedos,1483,35,35,29
cama_mesa_banho,10500,50,30,40
eletroportateis,18700,75,40,40
moveis_decoracao,750,30,18,21
brinquedos,850,25,55,25
bebes,3974,35,37,22
papelaria,1400,16,7,12
esporte_lazer,400,22,18,12
automotivo,1400,50,20,30
automotivo,133,18,2,14
telefonia,185,24,7,16
brinquedos,925,43,38,38
relogios_presentes,358,19,12,15
cama_mesa_banho,900,43,8,33
utilidades_domesticas,3300,21,34,34
cama_mesa_banho,950,27,5,27
informatica_acessorios,300,21,6,21
pet_shop,800,35,8,35
informatica_acessorios,820,26,13,23
cool_stuff,125,16,12,12
moveis_sala,3350,46,9,56
eletronicos,6700,89,16,35
utilidades_domesticas,20100,43,79,41
construcao_ferramentas_seguranca,600,23,10,14
relogios_presentes,1000,53,8,18
utilidades_domesticas,11500,20,50,28
moveis_cozinha_area_de_servico_jantar_e_jardim,6450,48,18,48
ferramentas_jardim,1300,26,26,20
informatica_acessorios,800,28,20,42
moveis_decoracao,1500,105,5,30
automotivo,800,20,20,11
beleza_saude,500,16,8,11
esporte_lazer,900,62,7,36
utilidades_domesticas,775,23,21,17
utilidades_domesticas,8200,40,40,40
beleza_saude,900,18,12,18
eletrodomesticos,7600,30,50,40
cama_mesa_banho,917,43,13,28
automotivo,1650,30,30,30
beleza_saude,225,20,18,18
utilidades_domesticas,515,17,14,19
construcao_ferramentas_construcao,950,22,22,16
consoles_games,200,33,33,33
cama_mesa_banho,3150,33,8,40
beleza_saude,600,17,23,20
cama_mesa_banho,3300,50,15,40
brinquedos,1600,23,41,16
beleza_saude,450,29,14,15
fashion_roupa_masculina,900,30,6,30
ferramentas_jardim,7500,45,27,36
automotivo,6225,56,11,32
cama_mesa_banho,1350,43,8,33
bebes,250,23,5,38
market_place,500,33,6,22
eletroportateis,900,16,10,16
perfumaria,500,19,10,16
cool_stuff,585,21,20,19
fashion_bolsas_e_acessorios,500,16,5,20
moveis_decoracao,3200,36,30,19
telefonia_fixa,300,15,8,9
relogios_presentes,7200,32,30,13
relogios_presentes,500,16,17,13
cama_mesa_banho,4500,20,30,30
cama_mesa_banho,2288,42,11,36
construcao_ferramentas_construcao,1800,16,11,11
fashion_bolsas_e_acessorios,250,20,20,20
brinquedos,1050,26,30,19
utilidades_domesticas,800,16,12,11
livros_interesse_geral,500,25,3,16
ferramentas_jardim,4000,47,14,20
esporte_lazer,750,16,105,15
beleza_saude,350,34,4,15
agro_industria_e_comercio,250,25,10,15
bebes,1000,40,30,30
ferramentas_jardim,1000,16,20,18
alimentos_bebidas,1900,16,33,18
beleza_saude,553,20,13,18
livros_interesse_geral,500,20,24,17
cama_mesa_banho,2600,43,8,33
esporte_lazer,933,34,17,38
esporte_lazer,300,25,5,30
casa_construcao,150,16,11,11
pet_shop,475,29,27,32
esporte_lazer,400,30,6,20
perfumaria,597,21,16,16
perfumaria,463,20,12,18
climatizacao,8600,29,50,25
utilidades_domesticas,300,22,9,15
beleza_saude,1267,17,16,14
cama_mesa_banho,950,30,4,40
moveis_quarto,50,42,13,58
automotivo,300,20,2,60
pet_shop,11450,79,26,26
esporte_lazer,650,30,30,30
papelaria,5550,28,55,37
perfumaria,400,22,3,16
informatica_acessorios,700,30,30,20
cama_mesa_banho,900,20,10,15
utilidades_domesticas,400,30,30,11
automotivo,100,28,2,11
climatizacao,5000,55,19,46
cool_stuff,200,18,5,21
ferramentas_jardim,1600,18,22,20
esporte_lazer,270,17,14,13
esporte_lazer,200,16,13,12
beleza_saude,500,16,10,20
brinquedos,550,37,7,26
beleza_saude,200,16,14,12
relogios_presentes,450,17,12,12
moveis_decoracao,5200,31,30,31
beleza_saude,200,17,11,15
construcao_ferramentas_construcao,1100,20,10,20
ferramentas_jardim,850,40,15,40
beleza_saude,2500,19,28,17
relogios_presentes,150,16,17,14
beleza_saude,630,21,12,15
brinquedos,250,17,14,17
cama_mesa_banho,800,35,8,30
relogios_presentes,700,24,12,16
utilidades_domesticas,2150,21,34,34
informatica_acessorios,1900,26,20,28
instrumentos_musicais,350,16,16,16
cool_stuff,2867,38,14,37
utilidades_domesticas,1150,50,10,35
moveis_sala,14950,60,2,20
malas_acessorios,950,35,12,25
cool_stuff,450,40,4,30
ferramentas_jardim,700,24,3,24
casa_construcao,1450,35,11,20
moveis_decoracao,2400,41,26,31
bebes,50,31,2,28
utilidades_domesticas,20450,43,79,41
eletronicos,1650,26,35,26
beleza_saude,3500,18,11,36
eletronicos,900,30,15,30
esporte_lazer,550,30,20,30
construcao_ferramentas_construcao,150,16,8,11
moveis_decoracao,550,27,15,20
utilidades_domesticas,850,25,11,18
bebes,850,36,4,29
utilidades_domesticas,3100,30,30,18
utilidades_domesticas,185,20,15,15
telefonia,100,16,2,20
cama_mesa_banho,8500,50,18,28
papelaria,450,30,19,30
esporte_lazer,950,45,35,20
livros_interesse_geral,300,23,2,16
esporte_lazer,296,16,20,18
moveis_escritorio,14600,58,20,58
brinquedos,300,32,10,26
climatizacao,525,16,17,12
esporte_lazer,450,21,25,21
portateis_casa_forno_e_cafe,950,22,29,19
moveis_decoracao,5650,33,33,43
esporte_lazer,225,25,18,18
beleza_saude,3725,20,20,20
artes_e_artesanato,267,24,7,13
perfumaria,450,27,7,13
automotivo,850,25,25,25
esporte_lazer,1500,38,28,12
brinquedos,1458,24,22,15
automotivo,8600,31,31,31
papelaria,3950,53,4,43
beleza_saude,2450,30,12,16
cama_mesa_banho,1300,40,7,31
cool_stuff,200,28,10,12
sinalizacao_e_seguranca,575,17,15,50
market_place,2600,45,20,20
livros_tecnicos,700,22,5,15
utilidades_domesticas,1450,33,31,26
telefonia,200,22,5,16
brinquedos,400,25,12,40
construcao_ferramentas_iluminacao,200,22,22,22
automotivo,3700,30,7,25
informatica_acessorios,523,24,14,19
cama_mesa_banho,200,25,5,18
cool_stuff,4650,37,20,34
utilidades_domesticas,650,20,10,15
cool_stuff,400,25,15,24
cama_mesa_banho,1250,45,8,35
pet_shop,3250,35,20,45
moveis_decoracao,22800,90,44,42
livros_tecnicos,2000,33,6,22
cama_mesa_banho,10300,31,71,51
cama_mesa_banho,15200,16,10,16
brinquedos,333,18,15,13
casa_conforto,5200,45,15,35
eletroportateis,8100,39,31,33
moveis_decoracao,1900,53,8,11
eletronicos,525,25,10,35
ferramentas_jardim,9700,28,41,36
moveis_escritorio,11400,52,52,16
moveis_decoracao,950,40,15,31
brinquedos,105,18,13,16
instrumentos_musicais,1050,30,30,30
utilidades_domesticas,450,30,20,11
ferramentas_jardim,21900,60,25,45
ferramentas_jardim,6325,35,35,32
relogios_presentes,225,19,12,15
utilidades_domesticas,1100,16,20,26
bebes,800,30,20,40
artes,1947,98,6,44
beleza_saude,700,18,15,15
moveis_decoracao,15100,59,20,38
malas_acessorios,900,30,40,20
perfumaria,400,20,5,12
musica,7450,100,12,47
ferramentas_jardim,6950,21,65,21
telefonia,200,18,3,11
perfumaria,700,19,16,19
ferramentas_jardim,575,23,13,23
fashion_bolsas_e_acessorios,3400,20,50,40
beleza_saude,1000,20,20,20
bebes,650,38,15,43
cama_mesa_banho,2267,49,13,45
automotivo,2300,50,10,50
beleza_saude,150,16,10,16
pet_shop,200,16,14,11
consoles_games,400,25,5,23
esporte_lazer,1100,16,10,15
brinquedos,600,35,13,25
construcao_ferramentas_seguranca,350,18,20,16
esporte_lazer,1054,23,21,20
eletronicos,200,17,9,17
papelaria,500,20,20,20
perfumaria,175,17,12,14
utilidades_domesticas,2850,67,7,31
cine_foto,1950,60,15,15
ferramentas_jardim,7700,18,64,40
moveis_decoracao,800,41,23,25
esporte_lazer,400,20,15,15
informatica_acessorios,890,27,20,34
utilidades_domesticas,3200,16,10,16
esporte_lazer,500,33,13,18
esporte_lazer,200,30,8,11
utilidades_domesticas,5380,37,31,35
eletronicos,225,22,11,16
ferramentas_jardim,150,16,16,11
bebes,257,44,12,24
cool_stuff,600,60,16,20
consoles_games,567,20,14,18
utilidades_domesticas,5250,30,30,20
moveis_decoracao,150,16,22,18
informatica_acessorios,2250,16,18,16
fashion_bolsas_e_acessorios,1150,41,13,42
perfumaria,525,16,16,18
brinquedos,1450,40,20,30
informatica_acessorios,150,18,3,11
moveis_decoracao,400,21,4,28
informatica_acessorios,200,18,8,16
eletrodomesticos,225,28,13,18
ferramentas_jardim,1600,45,15,45
automotivo,250,25,15,20
beleza_saude,23975,80,50,48
papelaria,250,25,10,15
esporte_lazer,435,19,23,19
moveis_decoracao,1700,38,25,33
casa_construcao,3500,50,25,30
utilidades_domesticas,1100,24,28,39
automotivo,4105,67,10,67
moveis_decoracao,400,54,6,11
cama_mesa_banho,100,28,10,24
papelaria,850,28,13,25
esporte_lazer,400,31,10,35
perfumaria,467,19,10,14
eletroportateis,600,17,17,20
bebes,1550,37,35,32
informatica_acessorios,83,12,8,8
cama_mesa_banho,3600,40,10,30
informatica_acessorios,900,20,20,20
consoles_games,230,17,31,22
utilidades_domesticas,700,18,40,18
malas_acessorios,21400,32,77,52
cama_mesa_banho,1425,43,10,33
cama_mesa_banho,16950,40,20,30
telefonia,6050,16,3,11
cool_stuff,1550,28,36,27
cama_mesa_banho,800,30,10,20
cama_mesa_banho,950,49,7,39
utilidades_domesticas,30000,32,75,32
casa_construcao,550,16,16,16
construcao_ferramentas_construcao,1450,30,10,20
perfumaria,100,16,12,11
livros_interesse_geral,1050,27,30,16
artigos_de_natal,12150,70,25,39
papelaria,4600,60,20,29
eletronicos,125,21,17,17
moveis_decoracao,2800,30,35,30
cool_stuff,1700,43,24,31
moveis_escritorio,25500,48,45,56
market_place,200,16,20,16
esporte_lazer,280,25,5,20
moveis_decoracao,450,29,12,26
moveis_decoracao,4450,104,6,34
eletronicos,550,20,10,14
automotivo,600,16,14,13
informatica_acessorios,215,22,10,18
malas_acessorios,900,40,20,30
automotivo,1500,40,6,28
alimentos_bebidas,1450,16,37,11
utilidades_domesticas,150,18,9,12
cama_mesa_banho,2700,40,15,40
perfumaria,390,19,14,14
consoles_games,350,20,30,20
construcao_ferramentas_iluminacao,1000,16,20,16
instrumentos_musicais,5400,21,39,41
beleza_saude,792,19,14,16
brinquedos,650,33,14,23
relogios_presentes,120,16,11,11
malas_acessorios,1400,50,50,20
utilidades_domesticas,12100,80,20,33
pet_shop,553,23,17,19
utilidades_domesticas,850,21,21,21
eletronicos,100,17,6,11
informatica_acessorios,575,33,19,19
esporte_lazer,2350,62,10,22
cama_mesa_banho,850,25,16,23
alimentos_bebidas,500,28,15,20
bebes,200,16,5,20
beleza_saude,225,18,9,12
brinquedos,2300,61,26,26
informatica_acessorios,1000,30,6,16
brinquedos,1017,37,5,37
casa_construcao,1250,50,20,19
cama_mesa_banho,2250,43,8,33
papelaria,1050,21,10,16
informatica_acessorios,611,26,17,22
moveis_decoracao,3900,18,26,38
beleza_saude,100,27,28,27
industria_comercio_e_negocios,300,80,50,50
cama_mesa_banho,1000,50,16,16
beleza_saude,200,23,9,14
informatica_acessorios,1100,16,16,16
utilidades_domesticas,1500,30,30,30
moveis_decoracao,650,17,17,17
perfumaria,457,25,9,21
consoles_games,300,16,16,16
cama_mesa_banho,1300,34,2,29
informatica_acessorios,850,32,16,16
telefonia_fixa,90,19,3,11
esporte_lazer,6850,93,6,93
bebidas,250,18,18,18
eletronicos,475,22,16,18
beleza_saude,3350,25,27,29
informatica_acessorios,167,16,11,15
eletroportateis,11700,60,40,40
informatica_acessorios,115,16,13,11
cama_mesa_banho,2800,40,7,30
ferramentas_jardim,1500,43,8,33
perfumaria,316,25,9,19
industria_comercio_e_negocios,7400,45,15,45
brinquedos,350,16,25,15
utilidades_domesticas,8000,40,40,40
informatica_acessorios,5300,17,15,30
fashion_bolsas_e_acessorios,500,23,23,16
esporte_lazer,3400,25,42,25
informatica_acessorios,117,17,8,12
esporte_lazer,710,24,15,19
bebes,12000,65,44,25
beleza_saude,1875,36,25,20
moveis_decoracao,433,45,4,35
moveis_escritorio,10050,54,28,53
esporte_lazer,800,28,6,26
beleza_saude,2600,22,8,16
relogios_presentes,90,19,10,15
informatica_acessorios,1523,39,25,21
beleza_saude,125,20,16,19
relogios_presentes,300,16,9,17
automotivo,14500,40,20,40
livros_interesse_geral,300,22,3,15
cama_mesa_banho,1150,36,6,20
brinquedos,1300,34,21,34
moveis_cozinha_area_de_servico_jantar_e_jardim,6500,51,44,45
utilidades_domesticas,6800,40,40,20
moveis_decoracao,4000,40,50,40
esporte_lazer,3900,32,35,33
eletronicos,150,20,12,16
ferramentas_jardim,250,22,6,11
esporte_lazer,1525,20,16,21
pet_shop,4800,82,8,39
beleza_saude,1275,21,21,21
construcao_ferramentas_construcao,500,40,11,11
cama_mesa_banho,1600,34,12,21
esporte_lazer,400,16,20,16
cama_mesa_banho,950,45,15,30
eletronicos,220,19,16,17
beleza_saude,125,13,7,9
relogios_presentes,700,18,12,16
utilidades_domesticas,750,30,15,15
moveis_decoracao,6050,25,50,45
informatica_acessorios,900,16,100,25
papelaria,50,16,2,11
automotivo,8550,56,11,32
beleza_saude,1250,25,29,15
automotivo,1450,35,15,29
brinquedos,350,21,22,22
utilidades_domesticas,450,29,29,29
esporte_lazer,150,21,4,19
papelaria,5900,35,35,26
telefonia,401,17,9,11
construcao_ferramentas_construcao,2500,40,10,26
utilidades_domesticas,1178,27,22,17
brinquedos,400,30,9,18
relogios_presentes,287,17,12,12
esporte_lazer,1000,50,20,20
utilidades_domesticas,500,16,16,11
perfumaria,190,23,14,21
bebes,11763,41,55,35
beleza_saude,100,18,9,12
cama_mesa_banho,1000,40,8,20
eletroportateis,3350,25,20,20
pet_shop,65,65,5,50
esporte_lazer,1800,30,50,50
cama_mesa_banho,16400,45,15,35
esporte_lazer,4450,20,20,20
cama_mesa_banho,2500,40,6,30
cama_mesa_banho,4250,50,14,70
esporte_lazer,900,40,20,20
utilidades_domesticas,2450,16,5,11
cama_mesa_banho,2000,40,20,40
construcao_ferramentas_jardim,750,60,11,23
utilidades_domesticas,2841,40,23,26
utilidades_domesticas,400,30,15,15
moveis_decoracao,5400,17,17,60
bebes,350,60,2,20
cama_mesa_banho,10500,58,20,46
perfumaria,100,16,8,20
instrumentos_musicais,767,17,7,12
esporte_lazer,5800,82,15,22
industria_comercio_e_negocios,11325,18,105,30
moveis_decoracao,250,16,28,16
relogios_presentes,550,20,10,16
automotivo,1050,18,22,20
brinquedos,700,44,12,22
cama_mesa_banho,4025,40,15,23
cama_mesa_banho,600,50,11,11
construcao_ferramentas_construcao,2350,16,11,11
construcao_ferramentas_construcao,1633,32,18,26
brinquedos,300,22,8,28
instrumentos_musicais,7900,70,15,45
automotivo,1475,23,9,13
esporte_lazer,500,25,20,20
cool_stuff,9200,75,50,22
ferramentas_jardim,700,20,10,20
beleza_saude,475,16,14,11
esporte_lazer,5350,20,42,38
beleza_saude,260,17,16,15
utilidades_domesticas,800,30,30,30
informatica_acessorios,300,25,8,20
automotivo,10700,40,20,40
moveis_decoracao,300,24,3,12
eletrodomesticos,4750,47,13,26
industria_comercio_e_negocios,675,25,30,26
relogios_presentes,375,14,8,13
livros_interesse_geral,500,40,4,30
pcs,3200,30,7,40
moveis_escritorio,11575,57,55,22
portateis_cozinha_e_preparadores_de_alimentos,625,28,27,24
utilidades_domesticas,200,16,10,14
automotivo,3800,35,20,20
esporte_lazer,5600,50,20,40
pet_shop,450,30,10,20
construcao_ferramentas_construcao,1850,55,16,16
utilidades_domesticas,400,31,3,11
eletronicos,1400,25,6,14
brinquedos,450,30,15,20
eletronicos,528,17,19,14
automotivo,700,16,20,11
moveis_decoracao,300,30,30,30
utilidades_domesticas,183,20,9,15
cama_mesa_banho,50,20,2,15
cama_mesa_banho,4900,50,10,45
telefonia,100,20,7,15
telefonia_fixa,1000,24,6,24
brinquedos,600,39,29,32
livros_interesse_geral,200,21,2,16
bebes,1400,42,25,15
cama_mesa_banho,850,70,10,40
moveis_decoracao,550,16,6,11
telefonia_fixa,441,24,18,20
cama_mesa_banho,5500,56,21,42
construcao_ferramentas_construcao,450,34,4,16
moveis_escritorio,10850,55,27,55
pcs,13000,28,51,54
brinquedos,850,35,6,37
beleza_saude,870,25,20,18
ferramentas_jardim,12700,100,25,30
automotivo,1900,40,35,20
instrumentos_musicais,150,16,16,16
